"Temp","V:0","V:1","V:2","Pres","AsH3","GaMe3","CH4","H2","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
376.92,1.3504,-0.21667,1.0593,0.024284,0.13839,0.0054143,0.00021107,0.85598,5330,5330,1.5745,-0.52381,5.851
377.8,1.1993,-0.54319,1.2741,0.024283,0.13817,0.0053927,0.00021333,0.85622,5331,5331,1.3267,-0.88851,5.851
382.28,-0.20181,1.315,-2.8715,0.02571,0.14076,0.0055813,0.00022966,0.85343,5332,5332,0.48921,2.6135,5.0898
397.18,-0.22395,1.0248,0.0068229,0.025704,0.13744,0.00528,0.00026165,0.85701,5333,5333,0.48455,2.0684,5.0898
409.51,-0.19899,0.74187,2.4426,0.025688,0.13451,0.0050065,0.00028941,0.86019,5334,5334,0.48149,1.5346,5.0898
418.76,-0.14743,0.49334,4.2791,0.025671,0.13222,0.0047886,0.0003108,0.86268,5335,5335,0.42276,1.0274,5.0898
423.76,-0.0031683,0.33525,5.2677,0.02566,0.13095,0.0046669,0.00032248,0.86406,5336,5336,0.49174,0.54023,5.0898
425.61,0.1711,0.1706,5.6343,0.025657,0.13047,0.0046211,0.00032684,0.86458,5337,5337,0.52657,0.002499,5.0898
423.74,0.33594,-0.022214,5.2645,0.02566,0.13095,0.0046673,0.00032244,0.86406,5338,5338,0.49877,-0.53597,5.0898
418.81,0.45431,-0.24177,4.288,0.025671,0.13221,0.0047875,0.0003109,0.86269,5339,5339,0.42684,-1.0228,5.0898
409.67,0.58777,-0.48895,2.4761,0.025688,0.13447,0.0050026,0.00028979,0.86023,5340,5340,0.48348,-1.526,5.0898
397.35,0.65973,-0.81231,0.041322,0.025704,0.1374,0.0052763,0.00026203,0.85706,5341,5341,0.49161,-2.0599,5.0898
382.36,0.66853,-1.1494,-2.8562,0.02571,0.14074,0.0055798,0.00022983,0.85345,5342,5342,0.49708,-2.6092,5.0898
381.79,0.86982,-1.0182,-2.9626,0.02571,0.14086,0.0055905,0.00022865,0.85332,5343,5343,0.97149,-2.4923,5.0898
380.36,1.0452,-0.87194,-3.2264,0.025709,0.14116,0.0056169,0.00022575,0.85299,5344,5344,1.4213,-2.3233,5.0898
380.71,1.1713,-0.67903,-3.1629,0.025709,0.14109,0.0056106,0.00022643,0.85307,5345,5345,1.781,-2.0398,5.0898
377.39,1.2939,-0.52996,-3.768,0.025708,0.14178,0.0056704,0.00021981,0.85233,5346,5346,2.1594,-1.8045,5.0898
380.58,1.3251,-0.28576,-3.1877,0.02571,0.14112,0.0056128,0.00022617,0.85304,5347,5347,2.3325,-1.3889,5.0898
383.47,1.3087,-0.028277,-2.6521,0.025711,0.14051,0.0055593,0.00023204,0.8537,5348,5348,2.4433,-0.93418,5.0898
383.66,1.2875,0.22182,-2.6155,0.025711,0.14047,0.005556,0.00023242,0.85374,5349,5349,2.5687,-0.4553,5.0898
381.54,1.2666,0.44209,-3.0089,0.025711,0.14092,0.0055958,0.00022808,0.85325,5350,5350,2.682,0.0063519,5.0898
383.62,1.1314,0.65764,-2.6222,0.02571,0.14048,0.0055568,0.00023234,0.85373,5351,5351,2.5679,0.46596,5.0898
383.32,0.99426,0.86076,-2.6808,0.02571,0.14054,0.0055624,0.00023171,0.85366,5352,5352,2.4453,0.94282,5.0898
380.52,0.88037,1.0342,-3.1982,0.025709,0.14113,0.005614,0.00022604,0.85303,5353,5353,2.3328,1.3916,5.0898
377.42,0.7528,1.179,-3.7638,0.025708,0.14177,0.0056701,0.00021985,0.85234,5354,5354,2.1627,1.7993,5.0898
380.87,0.51613,1.2499,-3.1322,0.02571,0.14106,0.0056076,0.00022677,0.85311,5355,5355,1.7804,2.0328,5.0898
380.57,0.29695,1.3236,-3.1871,0.02571,0.14112,0.0056129,0.00022619,0.85304,5356,5356,1.4128,2.32,5.0898
381.85,0.047325,1.3361,-2.9518,0.02571,0.14085,0.0055894,0.00022877,0.85333,5357,5357,0.96539,2.4926,5.0898
395.66,0.84493,-0.67584,-0.29066,0.025705,0.13779,0.0053122,0.00025829,0.85664,5358,5358,0.97346,-1.9519,5.0898
391.55,1.024,-0.55002,-1.0934,0.025707,0.13872,0.0053976,0.00024931,0.85563,5359,5359,1.4622,-1.8164,5.0898
390.11,1.1358,-0.3556,-1.3717,0.025708,0.13905,0.0054273,0.0002462,0.85528,5360,5360,1.8342,-1.5203,5.0898
398.15,1.0321,-0.040138,0.19307,0.025703,0.13723,0.0052606,0.0002637,0.85725,5361,5361,1.8453,-0.99488,5.0898
400.22,0.95028,0.22954,0.60075,0.025701,0.13674,0.0052156,0.00026832,0.85777,5362,5362,1.9471,-0.47168,5.0898
396.9,0.94514,0.44998,-0.046986,0.025706,0.13751,0.0052857,0.00026101,0.85695,5363,5363,2.1242,0.0028875,5.0898
400.32,0.74013,0.64257,0.62122,0.025703,0.13672,0.0052134,0.00026854,0.8578,5364,5364,1.9426,0.47186,5.0898
398.28,0.59282,0.8427,0.21964,0.025704,0.1372,0.0052578,0.00026398,0.85728,5365,5365,1.8364,1.0002,5.0898
390.29,0.55226,1.0519,-1.3382,0.025708,0.13901,0.0054239,0.00024656,0.85532,5366,5366,1.8237,1.5232,5.0898
391.64,0.31015,1.1191,-1.0775,0.025707,0.13871,0.0053959,0.0002495,0.85565,5367,5367,1.4483,1.8236,5.0898
395.53,0.029126,1.0828,-0.31791,0.025705,0.13782,0.0053151,0.00025799,0.8566,5368,5368,0.96634,1.9612,5.0898
406.61,0.047776,0.83647,1.8652,0.025692,0.13522,0.0050729,0.00028277,0.85942,5369,5369,0.9682,1.4425,5.0898
415.65,0.053479,0.60432,3.6599,0.025677,0.133,0.0048632,0.00030354,0.86183,5370,5370,0.85837,0.96763,5.0898
418.24,0.21261,0.48879,4.1712,0.025671,0.13235,0.0048015,0.00030954,0.86254,5371,5371,1.0071,0.5369,5.0898
419.31,0.38631,0.31906,4.3846,0.025671,0.13208,0.0047757,0.00031205,0.86283,5372,5372,1.0739,0.0022893,5.0898
418.11,0.52691,0.10339,4.1463,0.025671,0.13239,0.0048046,0.00030925,0.8625,5373,5373,1.0188,-0.53157,5.0898
415.64,0.59594,-0.11712,3.658,0.025677,0.133,0.0048634,0.00030352,0.86183,5374,5374,0.86618,-0.96188,5.0898
406.74,0.75675,-0.35338,1.8933,0.025693,0.13519,0.0050697,0.00028308,0.85946,5375,5375,0.97249,-1.4325,5.0898
400.46,0.9459,-0.243,0.65044,0.025699,0.13668,0.0052094,0.0002689,0.85784,5376,5376,1.4915,-1.3227,5.0898
408.25,0.68039,0.42583,2.1847,0.025685,0.13483,0.0050368,0.00028644,0.85984,5377,5377,1.6789,-5.1119e-06,5.0898
408.23,0.51085,0.61224,2.1819,0.025686,0.13483,0.0050367,0.00028641,0.85984,5378,5378,1.5779,0.5248,5.0898
400.52,0.34563,0.91446,0.65999,0.025699,0.13667,0.0052084,0.00026901,0.85785,5379,5379,1.481,1.3311,5.0898
409.4,0.30942,0.69878,2.4168,0.025688,0.13454,0.0050092,0.00028912,0.86016,5380,5380,1.3272,0.89201,5.0898
407.99,0.77897,0.1886,2.1352,0.025687,0.13489,0.0050421,0.00028587,0.85978,5381,5381,1.5903,-0.52149,5.0898
409.22,0.77005,-0.01618,2.3812,0.02569,0.13459,0.0050133,0.0002887,0.86011,5382,5382,1.3413,-0.88688,5.0898
414.1,-0.70588,0.59628,-2.3588,0.026856,0.13797,0.0052751,0.0003053,0.85645,5383,5383,0.48674,2.6151,4.3591
432.97,-0.75915,0.31258,0.65186,0.026786,0.1338,0.0049057,0.00034149,0.86096,5384,5384,0.48454,2.0698,4.3591
448.24,-0.71873,0.1438,3.1332,0.026715,0.13026,0.0045832,0.00037203,0.86479,5385,5385,0.48153,1.5363,4.3591
459.55,-0.58412,0.069389,4.9771,0.026654,0.12756,0.0043328,0.00039517,0.86771,5386,5386,0.42238,1.0275,4.3591
465.54,-0.38761,0.16491,5.9513,0.026619,0.1261,0.0041967,0.00040756,0.86929,5387,5387,0.49329,0.54062,4.3591
467.77,-0.11247,0.29374,6.3142,0.026608,0.12556,0.0041454,0.0004122,0.86988,5388,5388,0.52674,0.0023653,4.3591
465.53,0.19653,0.37686,5.9492,0.026619,0.12611,0.004197,0.00040753,0.86929,5389,5389,0.49998,-0.53604,4.3591
459.62,0.46405,0.36668,4.9884,0.026654,0.12754,0.0043312,0.0003953,0.86773,5390,5390,0.42708,-1.0219,4.3591
448.45,0.6708,0.29769,3.1677,0.026714,0.13021,0.0045786,0.00037245,0.86484,5391,5391,0.48461,-1.5272,4.3591
433.18,0.81968,0.063111,0.68597,0.026785,0.13375,0.0049014,0.00034189,0.86101,5392,5392,0.49173,-2.0616,4.3591
414.19,0.87351,-0.2986,-2.345,0.026855,0.13796,0.0052735,0.00030547,0.85647,5393,5393,0.49479,-2.6113,4.3591
413.48,0.91438,-0.14636,-2.4536,0.026857,0.13811,0.0052866,0.00030416,0.8563,5394,5394,0.96777,-2.4947,4.3591
411.62,0.93462,-0.012542,-2.7393,0.026863,0.1385,0.0053204,0.00030075,0.85588,5395,5395,1.4176,-2.3273,4.3591
412.22,0.91476,0.15265,-2.6463,0.026865,0.13837,0.0053096,0.00030183,0.85601,5396,5396,1.7739,-2.0426,4.3591
407.98,0.92686,0.23526,-3.2921,0.026875,0.13927,0.0053853,0.00029418,0.85506,5397,5397,2.1553,-1.8031,4.3591
412.04,0.8264,0.43023,-2.6764,0.026861,0.13841,0.0053126,0.0003015,0.85597,5398,5398,2.3326,-1.3844,4.3591
415.6,0.68643,0.59469,-2.1273,0.026852,0.13766,0.0052477,0.00030801,0.85679,5399,5399,2.4467,-0.93063,4.3591
415.9,0.56043,0.71691,-2.0802,0.026852,0.13759,0.0052427,0.00030854,0.85685,5400,5400,2.5695,-0.45431,4.3591
413.26,0.47262,0.8014,-2.4877,0.02686,0.13816,0.0052913,0.00030369,0.85625,5401,5401,2.6805,0.0057053,4.3591
415.85,0.27785,0.87478,-2.0884,0.026851,0.13761,0.0052437,0.00030844,0.85684,5402,5402,2.5688,0.46579,4.3591
415.43,0.11628,0.91381,-2.1546,0.02685,0.13769,0.0052513,0.00030767,0.85675,5403,5403,2.4477,0.94034,4.3591
411.92,0.017467,0.93512,-2.6942,0.026859,0.13844,0.0053151,0.00030126,0.85595,5404,5404,2.3336,1.3881,4.3591
408.05,-0.066952,0.95497,-3.281,0.026875,0.13925,0.0053841,0.0002943,0.85507,5405,5405,2.1587,1.7961,4.3591
412.46,-0.28358,0.88876,-2.6101,0.026865,0.13832,0.0053054,0.00030226,0.85607,5406,5406,1.7745,2.0336,4.3591
411.89,-0.42664,0.83359,-2.6986,0.026864,0.13844,0.0053154,0.00030124,0.85594,5407,5407,1.4096,2.3238,4.3591
413.54,-0.58066,0.72236,-2.4457,0.026858,0.13809,0.0052855,0.00030426,0.85632,5408,5408,0.96101,2.4958,4.3591
431.04,0.80308,0.2179,0.33973,0.026793,0.13424,0.0049451,0.00033768,0.86048,5409,5409,0.97372,-1.9544,4.3591
425.73,0.7887,0.31736,-0.51443,0.026807,0.13543,0.0050513,0.00032735,0.85919,5410,5410,1.4653,-1.8212,4.3591
424.12,0.72987,0.45041,-0.77164,0.026818,0.13579,0.0050834,0.00032424,0.85881,5411,5411,1.8324,-1.5227,4.3591
434.11,0.47708,0.66222,0.83289,0.026786,0.13355,0.0048835,0.00034364,0.86123,5412,5412,1.8475,-0.99977,4.3591
436.86,0.24209,0.75916,1.2802,0.026775,0.13291,0.0048263,0.0003491,0.86191,5413,5413,1.9437,-0.47907,4.3591
433.06,0.12422,0.80379,0.66914,0.026794,0.13378,0.0049037,0.00034164,0.86098,5414,5414,2.1116,0.00045936,4.3591
437.02,-0.13659,0.79569,1.3073,0.026779,0.13288,0.004823,0.00034942,0.86195,5415,5415,1.9386,0.47727,4.3591
434.29,-0.30637,0.7687,0.86362,0.026787,0.13351,0.0048799,0.00034399,0.86127,5416,5416,1.8385,1.0041,4.3591
424.35,-0.31989,0.80267,-0.73379,0.026819,0.13574,0.005079,0.00032467,0.85886,5417,5417,1.8218,1.5249,4.3591
425.85,-0.48964,0.7028,-0.49717,0.026807,0.1354,0.0050491,0.00032757,0.85922,5418,5418,1.4514,1.8281,4.3591
430.85,-0.65667,0.50696,0.30766,0.026793,0.13428,0.004949,0.00033731,0.86043,5419,5419,0.96649,1.9643,4.3591
444.61,-0.64841,0.39398,2.539,0.026732,0.13111,0.0046618,0.00036466,0.86386,5420,5420,0.96945,1.4462,4.3591
455.74,-0.56751,0.31888,4.3532,0.026675,0.12848,0.0044185,0.0003873,0.86672,5421,5421,0.86195,0.96732,4.3591
458.83,-0.4059,0.44404,4.8549,0.026655,0.12774,0.0043495,0.00039364,0.86752,5422,5422,1.0125,0.53639,4.3591
460.19,-0.15508,0.55588,5.076,0.026653,0.12741,0.004319,0.00039643,0.86788,5423,5423,1.0756,0.00217,4.3591
458.69,0.13423,0.59179,4.8324,0.026655,0.12777,0.0043527,0.00039335,0.86749,5424,5424,1.0235,-0.53068,4.3591
455.73,0.37714,0.53505,4.354,0.026676,0.12848,0.0044184,0.0003873,0.86672,5425,5425,0.87005,-0.96047,4.3591
444.78,0.60681,0.45631,2.5684,0.026733,0.13107,0.004658,0.00036501,0.8639,5426,5426,0.97476,-1.4355,4.3591
436.81,0.57793,0.54686,1.271,0.026763,0.13292,0.0048267,0.00034904,0.8619,5427,5427,1.4991,-1.3287,4.3591
446.49,-0.078622,0.75512,2.8407,0.02671,0.13068,0.0046226,0.00036838,0.86433,5428,5428,1.688,-0.00066123,4.3591
446.36,-0.29554,0.68994,2.8192,0.026712,0.13071,0.0046251,0.00036812,0.8643,5429,5429,1.5926,0.52236,4.3591
436.87,-0.48812,0.64807,1.2795,0.026762,0.13291,0.0048256,0.00034914,0.86192,5430,5430,1.4889,1.3368,4.3591
447.83,-0.46135,0.56526,3.0613,0.026718,0.13036,0.0045925,0.00037114,0.86468,5431,5431,1.3423,0.891,4.3591
446.07,0.16684,0.73206,2.7735,0.026715,0.13077,0.0046311,0.00036755,0.86423,5432,5432,1.6043,-0.51967,4.3591
447.63,0.33959,0.64702,3.0298,0.026721,0.1304,0.0045967,0.00037074,0.86463,5433,5433,1.3552,-0.88571,4.3591
454.13,-1.413,-0.038273,-2.0528,0.02764,0.13408,0.0048835,0.00039135,0.86064,5434,5434,0.48456,2.6166,3.6576
476.88,-1.4736,-0.30123,0.94688,0.027499,0.1292,0.0044574,0.00042967,0.86591,5435,5435,0.48439,2.0711,3.6576
494.78,-1.3759,-0.35402,3.3466,0.02737,0.12526,0.0041022,0.00046111,0.87018,5436,5436,0.48125,1.5381,3.6576
507.8,-1.1108,-0.26713,5.0974,0.027265,0.12234,0.0038346,0.00048454,0.87334,5437,5437,0.42254,1.0277,3.6576
514.56,-0.80879,0.072571,6.0044,0.027206,0.12081,0.003693,0.00049685,0.875,5438,5438,0.49491,0.54074,3.6576
517.08,-0.37141,0.47359,6.343,0.027187,0.12024,0.0036396,0.00050147,0.87562,5439,5439,0.5267,0.0022019,3.6576
514.55,0.13548,0.80534,6.0036,0.027206,0.12081,0.0036931,0.00049683,0.875,5440,5440,0.5011,-0.53584,3.6576
507.89,0.59731,0.97675,5.1102,0.027265,0.12232,0.0038326,0.0004847,0.87337,5441,5441,0.42784,-1.021,3.6576
495.01,0.92324,1.0807,3.3799,0.027369,0.1252,0.0040973,0.00046154,0.87024,5442,5442,0.48551,-1.5287,3.6576
477.11,1.1839,0.93033,0.97916,0.027498,0.12915,0.0044529,0.00043008,0.86597,5443,5443,0.49167,-2.0633,3.6576
454.22,1.3013,0.54631,-2.0402,0.027639,0.13406,0.0048818,0.00039151,0.86066,5444,5444,0.49264,-2.613,3.6576
453.38,1.1801,0.76032,-2.148,0.027643,0.13424,0.004897,0.00039013,0.86047,5445,5445,0.96413,-2.4971,3.6576
451.08,1.0351,0.92221,-2.439,0.027657,0.13472,0.0049375,0.00038643,0.85996,5446,5446,1.4145,-2.3301,3.6576
451.97,0.85434,1.0942,-2.3249,0.027659,0.13454,0.0049219,0.00038785,0.86015,5447,5447,1.768,-2.0446,3.6576
446.79,0.7306,1.1407,-2.9813,0.027683,0.13561,0.0050123,0.0003796,0.85899,5448,5448,2.1516,-1.8013,3.6576
451.74,0.475,1.3085,-2.3571,0.02765,0.13458,0.0049257,0.00038748,0.8601,5449,5449,2.3319,-1.3813,3.6576
455.94,0.18348,1.4006,-1.8204,0.027632,0.1337,0.0048513,0.00039423,0.86105,5450,5450,2.4499,-0.92768,3.6576
456.35,-0.081669,1.4158,-1.7673,0.027631,0.13362,0.0048445,0.00039487,0.86114,5451,5451,2.5708,-0.45425,3.6576
453.27,-0.27644,1.3783,-2.1621,0.027646,0.13427,0.0048995,0.00038988,0.86044,5452,5452,2.6784,0.005125,3.6576
456.3,-0.56695,1.3125,-1.7738,0.027629,0.13363,0.0048455,0.00039479,0.86113,5453,5453,2.5697,0.46601,3.6576
455.73,-0.79366,1.1868,-1.8481,0.027629,0.13375,0.0048558,0.00039386,0.861,5454,5454,2.4506,0.93841,3.6576
451.56,-0.91836,1.0463,-2.38,0.027648,0.13462,0.0049295,0.00038714,0.86006,5455,5455,2.3339,1.385,3.6576
446.9,-0.99372,0.92308,-2.9673,0.027682,0.13559,0.0050107,0.00037975,0.85902,5456,5456,2.1551,1.7935,3.6576
452.29,-1.2163,0.70068,-2.2853,0.02766,0.13447,0.0049165,0.00038834,0.86022,5457,5457,1.769,2.0346,3.6576
451.39,-1.311,0.4919,-2.4021,0.027658,0.13466,0.0049321,0.00038692,0.86002,5458,5458,1.4068,2.3271,3.6576
453.43,-1.3921,0.22705,-2.1427,0.027645,0.13423,0.004896,0.00039021,0.86048,5459,5459,0.95717,2.4986,3.6576
474.54,0.96521,1.1521,0.63529,0.027513,0.12971,0.0045027,0.00042563,0.86536,5460,5460,0.9739,-1.9569,3.6576
468.12,0.74634,1.2752,-0.21718,0.027541,0.1311,0.0046249,0.00041467,0.86386,5461,5461,1.4677,-1.8238,3.6576
466.33,0.49881,1.3848,-0.45391,0.027562,0.13149,0.0046589,0.00041162,0.86344,5462,5462,1.8309,-1.5253,3.6576
478.16,0.066412,1.5128,1.1168,0.027501,0.12893,0.0044334,0.00043181,0.86621,5463,5463,1.8494,-1.0039,3.6576
481.59,-0.36204,1.4636,1.5771,0.02748,0.12818,0.0043663,0.00043779,0.86702,5464,5464,1.941,-0.48485,3.6576
477.44,-0.6387,1.3527,1.0253,0.027512,0.12908,0.0044467,0.00043061,0.86604,5465,5465,2.1008,-0.0010727,3.6576
481.81,-1.0032,1.1414,1.6076,0.027485,0.12813,0.0043622,0.00043816,0.86707,5466,5466,1.9353,0.48199,3.6576
478.44,-1.2519,0.89086,1.1558,0.027502,0.12887,0.0044283,0.00043228,0.86627,5467,5467,1.8389,1.0074,3.6576
466.62,-1.2861,0.74432,-0.41374,0.027563,0.13143,0.0046537,0.0004121,0.86351,5468,5468,1.8205,1.5267,3.6576
468.28,-1.4193,0.45582,-0.19832,0.02754,0.13107,0.0046219,0.00041494,0.8639,5469,5469,1.4542,1.8298,3.6576
474.3,-1.4979,0.067394,0.60118,0.027514,0.12976,0.0045074,0.00042521,0.8653,5470,5470,0.96647,1.9673,3.6576
490.51,-1.4566,0.093191,2.7702,0.0274,0.12621,0.0041886,0.00045351,0.86915,5471,5471,0.97142,1.4486,3.6576
503.42,-1.2567,0.16212,4.5066,0.027301,0.12333,0.0039257,0.00047659,0.87227,5472,5472,0.86457,0.96701,3.6576
506.92,-1.042,0.52873,4.9752,0.027267,0.12254,0.0038533,0.00048291,0.87312,5473,5473,1.0159,0.53608,3.6576
508.49,-0.65272,0.90666,5.1863,0.027262,0.12219,0.0038207,0.00048575,0.87351,5474,5474,1.0773,0.0019545,3.6576
506.75,-0.16559,1.1658,4.9526,0.027267,0.12258,0.0038569,0.0004826,0.87308,5475,5475,1.0277,-0.5296,3.6576
503.44,0.28769,1.2386,4.5114,0.027302,0.12332,0.003925,0.00047664,0.87228,5476,5476,0.87249,-0.95887,3.6576
490.72,0.62879,1.3173,2.8014,0.027401,0.12616,0.0041841,0.0004539,0.8692,5477,5477,0.97682,-1.4372,3.6576
481.23,0.37542,1.4447,1.5274,0.027458,0.12825,0.0043726,0.0004372,0.86694,5478,5478,1.5042,-1.3326,3.6576
492.55,-0.78446,1.2552,3.0402,0.027364,0.12576,0.0041487,0.00045704,0.86963,5479,5479,1.6963,-0.0009954,3.6576
492.37,-1.1069,0.94896,3.0174,0.027367,0.1258,0.0041519,0.00045675,0.86959,5480,5480,1.6023,0.52074,3.6576
481.3,-1.4102,0.55925,1.5344,0.027456,0.12824,0.0043716,0.0004373,0.86695,5481,5481,1.4945,1.3405,3.6576
494.11,-1.2832,0.60048,3.253,0.027376,0.12541,0.0041162,0.00045988,0.87002,5482,5482,1.3516,0.89045,3.6576
492.06,-0.34864,1.4169,2.9758,0.027373,0.12587,0.0041581,0.0004562,0.86952,5483,5483,1.6134,-0.51804,3.6576
493.79,0.032946,1.4164,3.2122,0.027383,0.12548,0.0041223,0.00045933,0.86994,5484,5484,1.3683,-0.8844,3.6576
503.86,-2.3807,-0.41879,-1.9075,0.028055,0.12873,0.0043709,0.00048787,0.86641,5485,5485,0.48397,2.6168,2.9841
529.88,-2.4039,-0.6884,0.95364,0.027843,0.12348,0.0039131,0.00052606,0.87208,5486,5486,0.48397,2.0727,2.9841
549.68,-2.1884,-0.66096,3.1552,0.027657,0.11944,0.0035496,0.00055651,0.87646,5487,5487,0.48118,1.5397,2.9841
563.73,-1.7318,-0.45779,4.716,0.027512,0.11655,0.0032847,0.00057874,0.87959,5488,5488,0.42301,1.0278,2.9841
570.87,-1.2548,0.093405,5.5054,0.02743,0.11507,0.0031481,0.0005902,0.88119,5489,5489,0.49618,0.54079,2.9841
573.53,-0.58199,0.72079,5.799,0.027404,0.11452,0.0030968,0.00059451,0.88179,5490,5490,0.5267,0.0020252,2.9841
570.87,0.18663,1.2495,5.5052,0.027431,0.11507,0.0031481,0.0005902,0.88119,5491,5491,0.50239,-0.53547,2.9841
563.84,0.89778,1.5506,4.729,0.027511,0.11652,0.0032825,0.00057891,0.87961,5492,5492,0.42861,-1.0204,2.9841
549.94,1.411,1.7964,3.1856,0.027656,0.11938,0.0035446,0.00055692,0.87651,5493,5493,0.48633,-1.53,2.9841
530.13,1.8426,1.691,0.98323,0.027841,0.12343,0.0039085,0.00052645,0.87214,5494,5494,0.49154,-2.065,2.9841
503.92,2.0657,1.2472,-1.9011,0.028053,0.12872,0.0043701,0.00048794,0.86642,5495,5495,0.49059,-2.6146,2.9841
502.94,1.8053,1.5851,-2.006,0.02806,0.12892,0.0043869,0.00048654,0.86621,5496,5496,0.9608,-2.4995,2.9841
500.25,1.507,1.8389,-2.2916,0.028082,0.12946,0.0044323,0.00048278,0.86563,5497,5497,1.4114,-2.3325,2.9841
501.38,1.161,2.0803,-2.1701,0.028084,0.12923,0.0044133,0.00048434,0.86587,5498,5498,1.765,-2.0461,2.9841
495.37,0.89115,2.1487,-2.8086,0.02812,0.13043,0.0045137,0.00047603,0.86458,5499,5499,2.1482,-1.7996,2.9841
501.15,0.45373,2.3439,-2.1976,0.02807,0.12928,0.0044167,0.00048403,0.86582,5500,5500,2.3315,-1.3784,2.9841
505.9,-0.026665,2.416,-1.6877,0.028042,0.12833,0.0043364,0.00049069,0.86684,5501,5501,2.4528,-0.9255,2.9841
506.43,-0.47411,2.3765,-1.6296,0.02804,0.12822,0.0043279,0.00049141,0.86696,5502,5502,2.572,-0.45465,2.9841
503.01,-0.82368,2.2598,-1.9972,0.028063,0.12891,0.0043861,0.00048658,0.86622,5503,5503,2.6761,0.0047047,2.9841
506.42,-1.2687,2.0814,-1.6309,0.028037,0.12823,0.0043282,0.00049139,0.86695,5504,5504,2.5701,0.46583,2.9841
505.67,-1.6227,1.8142,-1.713,0.028038,0.12838,0.0043413,0.00049032,0.86679,5505,5505,2.453,0.93682,2.9841
500.91,-1.8335,1.5257,-2.2224,0.028066,0.12933,0.0044217,0.00048365,0.86576,5506,5506,2.3339,1.3824,2.9841
495.49,-1.9574,1.2597,-2.7958,0.02812,0.13041,0.0045121,0.00047617,0.8646,5507,5507,2.1519,1.7918,2.9841
501.82,-2.2438,0.86295,-2.1238,0.028085,0.12915,0.004406,0.00048495,0.86596,5508,5508,1.7641,2.0361,2.9841
500.63,-2.3494,0.48153,-2.2531,0.028083,0.12938,0.0044256,0.00048331,0.86571,5509,5509,1.4043,2.3287,2.9841
502.98,-2.4128,0.027922,-2.0031,0.028062,0.12891,0.004386,0.0004866,0.86622,5510,5510,0.95379,2.5013,2.9841
527.21,1.4456,2.0481,0.65897,0.027864,0.12402,0.0039612,0.00052204,0.87149,5511,5511,0.97417,-1.9591,2.9841
519.85,1.0404,2.2647,-0.15559,0.027906,0.12552,0.0040924,0.00051107,0.86988,5512,5512,1.4697,-1.8265,2.9841
517.95,0.59728,2.4175,-0.36469,0.027935,0.1259,0.004126,0.00050826,0.86946,5513,5513,1.8296,-1.5277,2.9841
531.28,-0.066191,2.5124,1.109,0.027845,0.1232,0.0038883,0.00052811,0.87238,5514,5514,1.851,-1.0075,2.9841
535.28,-0.74075,2.3722,1.5539,0.027813,0.12239,0.0038159,0.00053419,0.87326,5515,5515,1.9387,-0.49004,2.9841
530.81,-1.2257,2.1597,1.0609,0.027858,0.1233,0.0038965,0.00052745,0.87228,5516,5516,2.0948,-0.0032019,2.9841
535.54,-1.7702,1.7639,1.5842,0.027821,0.12234,0.0038115,0.00053457,0.87332,5517,5517,1.9329,0.48616,2.9841
531.65,-2.1718,1.3202,1.1518,0.027847,0.12313,0.0038822,0.00052865,0.87246,5518,5518,1.8394,1.0104,2.9841
518.32,-2.2902,1.0221,-0.32331,0.027936,0.12583,0.0041201,0.00050877,0.86954,5519,5519,1.8193,1.5282,2.9841
520.03,-2.4528,0.52973,-0.13809,0.027903,0.12548,0.004089,0.00051134,0.86992,5520,5520,1.4567,1.832,2.9841
526.93,-2.5021,-0.096496,0.6246,0.027865,0.12408,0.0039663,0.00052161,0.87143,5521,5521,0.96655,1.9699,2.9841
544.96,-2.3684,0.036016,2.6275,0.027701,0.12041,0.0036375,0.00054914,0.87541,5522,5522,0.973,1.4512,2.9841
559.01,-1.9958,0.20307,4.1909,0.027562,0.11752,0.0033745,0.0005712,0.87853,5523,5523,0.86764,0.96687,2.9841
562.74,-1.6588,0.79352,4.6031,0.027516,0.11675,0.0033039,0.00057712,0.87937,5524,5524,1.0193,0.53564,2.9841
564.43,-1.0567,1.3971,4.7903,0.027507,0.1164,0.0032717,0.00057982,0.87974,5525,5525,1.0794,0.0017833,2.9841
562.55,-0.31121,1.8259,4.5822,0.027516,0.11679,0.0033075,0.00057682,0.87932,5526,5526,1.0317,-0.52852,2.9841
559.05,0.39289,1.9713,4.1972,0.027563,0.11751,0.0033734,0.00057128,0.87854,5527,5527,0.87606,-0.95749,2.9841
545.21,0.91399,2.1827,2.6581,0.027702,0.12036,0.0036327,0.00054954,0.87546,5528,5528,0.97856,-1.4392,2.9841
534.56,0.46198,2.4234,1.4731,0.027785,0.12253,0.0038283,0.00053315,0.87311,5529,5529,1.5093,-1.3362,2.9841
547.08,-1.3474,1.9733,2.8612,0.027652,0.11998,0.0035992,0.00055235,0.87587,5530,5530,1.7034,-0.0011098,2.9841
546.84,-1.8505,1.4614,2.8354,0.027656,0.12003,0.0036033,0.000552,0.87582,5531,5531,1.6112,0.5195,2.9841
534.66,-2.3783,0.76646,1.4812,0.027782,0.12251,0.0038268,0.00053327,0.87313,5532,5532,1.4993,1.3439,2.9841
548.75,-2.107,0.88921,3.0483,0.027668,0.11963,0.0035674,0.00055502,0.87624,5533,5533,1.3608,0.88997,2.9841
